Id,Name,Position,Price,ClubId,PredictedPts_BestK,KUsed,Matched
250122213,Mauro Júnior,DEF,4.0,50062,9.21,4,True
250078776,E. Goldaniga,DEF,4.0,79946,5.63,4,True
250171006,Y. Gasiorowski,DEF,4.0,50062,7.85,4,True
250202766,R. Ayyubov,GK,4.0,2609356,0.0,1,False
250193107,R. Mirzammadov,GK,4.0,2609356,4.94,1,True
250171667,H. Fort,DEF,4.0,50080,5.46,4,True
250223275,I. Ba,DEF,4.0,50149,6.55,4,True
250119185,I. Zabarnyi,DEF,4.0,52747,0.0,4,False
250193442,Lucas Beraldo,DEF,4.0,52747,9.76,4,True
250193777,A. Longoni,GK,4.0,52747,0.0,1,False
250225269,M. Chabot,GK,4.0,52919,0.0,1,False
250163731,Yan Couto,DEF,4.0,79946,10.3,4,True
250216973,A. Garcia,DEF,4.0,50043,0.0,4,False
250189614,S. Van Hoogen,DEF,4.0,50043,0.0,4,False
250137491,D. Ramaj,GK,4.0,52758,8.05,1,True
250134196,M. Olivera,DEF,4.0,50136,11.97,4,True
250065792,V. Milinković-Savić,GK,4.0,50136,17.23,1,True
250212172,A. Groiß,DEF,4.0,50107,0.0,4,False
250218212,T. Walz,GK,4.0,50107,0.0,1,False
250224503,L. Nagel,GK,4.0,50107,0.0,1,False
250084903,H. Aleesami,DEF,4.0,59333,11.73,4,True
250178595,P. Mazzocchi,DEF,4.0,50136,6.65,4,True
250223129,Sahmkou Camara,DEF,4.0,52797,8.43,4,True
250170133,A. Kabar,DEF,4.0,52758,2.32,4,True
250201421,Javi Navarro,GK,4.0,50051,0.0,1,False
250154301,Sergio Mestre,GK,4.0,50051,0.0,1,False
250193666,Mario Rivas,DEF,4.0,50051,0.0,4,False
250179703,J. Fortea,DEF,4.0,50051,0.0,4,False
250191276,Joan Martínez,DEF,4.0,50051,0.0,4,False
250177185,Enes Büyük,GK,4.0,50067,0.0,1,False
250139356,Jankat Yılmaz,GK,4.0,50067,0.0,1,False
250206683,Yusuf Kahraman,DEF,4.0,50067,0.0,4,False
102420,P. Gulácsi,GK,4.0,70691,15.6,1,True
250212907,Cihan Akgün,DEF,4.0,50067,0.0,4,False
250182524,I. Sjong,GK,4.0,59333,0.0,1,False
250212817,M. Andersen,GK,4.0,59333,0.0,1,False
250213088,M. Blix Olsen,DEF,4.0,59333,0.0,4,False
250213119,M. Jaiteh,DEF,4.0,59333,0.0,4,False
250164740,T. Setford,GK,4.0,52280,0.0,1,False
250191764,J. Ziółkowski,DEF,4.0,50137,4.21,4,True
250209226,D. Arroyo,DEF,4.0,52707,1.23,4,True
250224316,T. Sibiya,DEF,4.0,75797,0.0,4,False
250064393,N. Contini,GK,4.0,50136,6.82,1,True
250223139,A. Dossena,DEF,4.0,79946,9.55,4,True
250128702,D. Mee,GK,4.0,52682,0.0,1,False
250088491,A. Buongiorno,DEF,4.0,50136,14.96,4,True
250188465,J. Wright,GK,4.0,52683,0.0,1,False
250109381,M. Nawrocki,DEF,4.0,52277,0.0,4,False
250192231,A. Vignaud,GK,4.0,52747,0.0,1,False
250200894,D. Boly,DEF,4.0,52747,0.0,4,False
250135429,Arnau Solà,DEF,4.0,50124,2.89,4,True
250176826,Dani Martinez,DEF,4.0,50124,2.37,4,True
250161248,S. Beukema,DEF,4.0,50136,12.52,4,True
250225049,F. Kastenmeier,GK,4.0,52749,0.0,1,False
250178085,M. Berger,GK,4.0,52749,0.0,1,False
250126914,J. Lopez,DEF,4.0,52749,9.68,4,True
250123956,M. Medina,DEF,4.0,52749,0.0,4,False
250165232,L. Yoro,DEF,4.0,52682,8.02,4,True
250189295,A. Heaven,DEF,4.0,52682,4.61,4,True
250199586,S. De Mol,GK,4.0,52749,0.0,1,False
250183766,T. Haksteeg,GK,4.0,52749,0.0,1,False
250199595,T. Schens,DEF,4.0,52749,0.0,4,False
250199589,M. Mparaganda,DEF,4.0,52749,0.0,4,False
250199597,T. Wessels,DEF,4.0,52749,0.0,4,False
250189848,M. Cruz,DEF,4.0,52749,0.0,4,False
250200576,D. Slory,DEF,4.0,52749,0.0,4,False
250216077,B. Plantinga,DEF,4.0,52749,0.0,4,False
250190228,H. Agboluaje,DEF,4.0,52749,0.0,4,False
250153677,J. Spileers,DEF,4.0,50043,5.72,4,True
250128898,H. Siquet,DEF,4.0,50043,7.47,4,True
250164004,O. Mimović,DEF,4.0,52692,0.0,4,False
250124835,D. Javorček,DEF,4.0,52498,5.33,4,True
250212115,Y. Mbodji,DEF,4.0,52498,2.22,4,True
250211913,M. Adje,DEF,4.0,52758,0.0,4,False
69582,T. Heaton,GK,4.0,52682,0.0,1,False
250021790,K. Darlow,GK,4.0,52682,12.49,1,True
250205653,Vitor Reis,DEF,4.0,52919,8.73,4,True
250139207,R. Lewis,DEF,4.0,52919,6.44,4,True
250011491,M. Bettinelli,GK,4.0,52919,0.0,1,False
250210106,João Afonso,GK,4.0,50064,7.25,1,True
250169106,Gonçalo Ribeiro,GK,4.0,50064,0.0,1,False
250185409,Martim Cunha,DEF,4.0,50064,0.0,4,False
250200719,J. Riedl,DEF,4.0,52758,0.0,4,False
250138985,K. Sabbe,DEF,4.0,50043,8.6,4,True
250201725,A. Goffi,DEF,4.0,75797,0.0,4,False
250066559,C. Verdonk,DEF,4.0,75797,12.01,4,True
250188246,Tiago Santos,DEF,4.0,75797,9.63,4,True
250165236,O. Toure,DEF,4.0,75797,2.11,4,True
250154417,L. Chambers,DEF,4.0,7889,0.0,4,False
250154425,I. Mabaya,DEF,4.0,7889,0.0,4,False
250201718,I. Cossier,DEF,4.0,75797,0.0,4,False
250013058,C. Lykogiannis,DEF,4.0,50129,7.21,4,True
250103245,A. Bodart,GK,4.0,75797,6.67,1,True
250170001,M. Konečný,DEF,4.0,52498,3.38,4,True
250066521,N. Jackers,GK,4.0,50043,13.36,1,True
250056572,F. Woodman,GK,4.0,7889,7.71,1,True
250043066,K. Wimmer,DEF,4.0,52797,4.81,4,True
250076631,K. Tsimikas,DEF,4.0,7889,6.0,4,True
250216846,E. Lulli,DEF,4.0,50137,0.0,4,False
250193505,L. Reggiani,DEF,4.0,52758,6.75,4,True
250113263,V. Jaroš,GK,4.0,7889,10.22,1,True
250058215,J. Gomez,DEF,4.0,7889,7.05,4,True
101529,R. Gurtner,GK,4.0,52277,0.0,1,False
250221230,A. McCarthy,DEF,4.0,2609356,0.0,4,False
250211929,M. Marello,DEF,4.0,50138,0.0,4,False
250087979,T. Mutallimov,DEF,4.0,2609356,4.74,4,True
250197263,Han-beom Lee,DEF,4.0,50043,0.0,4,False
250118959,T. Nianzou,DEF,4.0,75797,4.49,4,True
250223131,A. N'Guessan,DEF,4.0,52498,9.9,4,True
250106969,M. Gutiérrez,DEF,4.0,50136,14.06,4,True
107754,M. Gorgelin,GK,4.0,52277,6.55,1,True
250205712,V. Osuji,DEF,4.0,50043,1.67,4,True
250201827,E. Bassey,DEF,4.0,52319,0.0,4,False
250171976,N. Čelik,DEF,4.0,52277,4.86,4,True
250187320,B. Meijer,DEF,4.0,50043,10.88,4,True
250127437,I. Meslier,GK,4.0,52280,0.0,1,False
250164008,K. Nedeljković,DEF,4.0,52683,3.13,4,True
250107375,Altay Bayındır,GK,4.0,52682,7.94,1,True
250153408,S. Ostrzinski,GK,4.0,52758,0.0,1,False
250189812,K. Antonio,DEF,4.0,52277,2.91,4,True
250103898,A. Bærtelsen,DEF,4.0,52319,0.0,4,False
250177929,C. Romero,DEF,4.0,70691,17.26,4,True
250089337,S. Kozlovský,DEF,4.0,52797,0.0,4,False
250110137,M. Macík,GK,4.0,52797,5.8,1,True
250124826,Ľ. Belko,GK,4.0,52319,9.34,1,True
250188006,S. Mouriño,DEF,4.0,70691,14.14,4,True
250017814,R. Di Gennaro,GK,4.0,50138,7.03,1,True
250188223,Carlos Augusto,DEF,4.0,50138,16.66,4,True
250210287,Luiz Júnior,GK,4.0,70691,14.65,1,True
250089413,A. Popović,GK,4.0,52797,13.27,1,True
250144186,S. Bjørshol,DEF,4.0,52319,0.0,4,False
250179564,L. Jovanović,MID,4.0,50107,5.22,1,True
250181167,S. Abdulhamid,DEF,4.0,52277,8.47,4,True
250055970,V. Vevatne,DEF,4.0,52319,5.86,4,True
250209023,A. Freeman,DEF,4.0,70691,0.0,4,False
250196225,V. Auklend,DEF,4.0,52319,3.18,4,True
250132323,W. Singo,DEF,4.0,50067,11.34,4,True
250210289,S. Cardona,DEF,4.0,70691,16.42,4,True
250187215,O. Bjørtuft,DEF,4.0,59333,0.0,4,False
250087431,D. Zagadou,DEF,4.0,50107,0.0,4,False
250127538,J. Vagnoman,DEF,4.0,50107,10.92,4,True
250119144,L. Stergiou,DEF,4.0,50107,5.96,4,True
250103750,J. Daland,DEF,4.0,52319,0.0,4,False
250085663,J. Faye Lund,GK,4.0,59333,0.0,1,False
250109274,J. Gundersen,DEF,4.0,59333,12.64,4,True
250139057,L. Bogarde,DEF,4.0,52683,4.76,4,True
250212173,D. Nothnagel,DEF,4.0,50107,0.0,4,False
250186841,L. Jaquez,DEF,4.0,50107,3.4,4,True
250199540,M. Herwerth,DEF,4.0,50107,0.0,4,False
250123894,Metehan Baltacı,DEF,4.0,50067,2.05,4,True
250138384,I. Määttä,DEF,4.0,59333,0.0,4,False
250106750,R. Hendriks,DEF,4.0,50107,6.54,4,True
250194472,M. Pubill,DEF,4.0,50124,10.95,4,True
250027039,K. Haugen,DEF,4.0,52319,14.45,4,True
250006714,M. Bizot,GK,4.0,52683,8.94,1,True
250058261,M. Funk,GK,4.0,50107,0.0,1,False
250125340,S. Drljača,GK,4.0,50107,0.0,1,False
250089238,João Virginia,GK,4.0,50149,7.75,1,True
250189793,D. Hashioka,DEF,4.0,52498,5.61,4,True
250223246,E. Jacobsen,GK,4.0,52319,0.0,1,False
250070418,F. Bredlow,GK,4.0,50107,0.0,1,False
250136347,L. Assignon,DEF,4.0,50107,9.01,4,True
250190378,A. Cuenca,DEF,4.0,79946,0.0,4,False
103243,Mert Günok,GK,4.0,52692,7.96,1,True
250097238,Mert Müldür,DEF,4.0,52692,10.07,4,True
250127149,A. Al-Dakhil,DEF,4.0,50107,4.11,4,True
250130006,Sergi Altimira,DEF,4.0,50149,8.82,4,True
250114145,G. Gocholeishvili,DEF,4.0,52707,4.41,4,True
250067422,Tarık Çetin,GK,4.0,52692,6.32,1,True
250174545,Yiğit Efe Demir,DEF,4.0,52692,3.2,4,True
250168729,F. Mane,DEF,4.0,52758,2.44,4,True
250223203,A. Ibrahim,DEF,4.0,63405,0.0,4,False
250023940,Kaan Ayhan,DEF,4.0,50067,7.86,4,True
250223379,C. Kebe,DEF,4.0,63405,1.05,4,True
250086599,M. Roseth,DEF,4.0,52319,8.9,4,True
250184503,F. Schillinger,GK,4.0,63405,0.0,1,False
250137521,J. Musso,GK,4.0,50124,9.89,1,True
250223204,J. Tornich,DEF,4.0,63405,0.0,4,False
250073722,Günay Güvenç,GK,4.0,50067,9.61,1,True
250177594,J. Gadou,DEF,4.0,52758,5.99,4,True
250223202,M. Freckleton,DEF,4.0,63405,0.0,4,False
250179137,I. Fresneda,DEF,4.0,50149,7.5,4,True
250217987,M. Verhaeghe,DEF,4.0,63405,0.0,4,False
250065421,T. Schützenauer,GK,4.0,63405,0.0,1,False
250137804,X. Mbuyamba,DEF,4.0,63405,9.85,4,True
250197947,Y. Dibango,DEF,4.0,63405,3.6,4,True
250138479,A. Ramazanov,GK,4.0,2609356,5.48,1,True
250221486,Erivaldo Almeida,DEF,4.0,2609356,0.0,4,False
250077579,P. Drewes,GK,4.0,52758,0.0,1,False
1902445,S. Ulreich,GK,4.0,50037,6.47,1,True
250163343,Eren Elmalı,DEF,4.0,50067,12.3,4,True
250115749,T. Vlček,DEF,4.0,52498,7.09,4,True
250218560,Z. Suzuki,GK,4.0,52683,11.41,1,True
250175777,C. Favasuli,DEF,4.0,50136,0.0,4,False
250115748,J. Markovič,GK,4.0,52498,12.22,1,True
250174851,G. Smal,DEF,4.0,52749,12.03,4,True
250052788,O. Kolář,GK,4.0,52498,5.25,1,True
250166772,D. Jurásek,DEF,4.0,52498,7.89,4,True
250181455,H. Ito,DEF,4.0,50037,7.14,4,True
250085391,A. Brignoli,GK,4.0,50129,6.03,1,True
250056685,B. Nieuwkoop,DEF,4.0,52749,8.93,4,True
250200313,J. Lotomba,DEF,4.0,52749,6.95,4,True
250168437,M. Georgiev,DEF,4.0,50129,2.25,4,True
250221826,S. Isife,DEF,4.0,52498,0.0,4,False
250190353,Š. Chaloupek,DEF,4.0,52498,13.4,4,True
250128150,T. Ernst,GK,4.0,52749,0.0,1,False
250176491,V. Tobías,DEF,4.0,52707,5.32,4,True
250187672,Pedro Henrique,DEF,4.0,52707,2.12,4,True
250101096,Marlon Santos,DEF,4.0,52707,0.0,4,False
250197412,M. Deijl,DEF,4.0,52749,16.65,4,True
250004740,O. Karavaiev,DEF,4.0,52707,8.79,4,True
250190350,N. Brown,DEF,4.0,50037,23.26,4,True
250153959,W. Kambwala,DEF,4.0,79946,2.97,4,True
250065934,L. Bossin,GK,4.0,52749,0.0,1,False
250160990,Diego Callai,GK,4.0,50149,0.0,1,False
250224837,Kaique Pereira,GK,4.0,50149,0.0,1,False
250194557,A. Ghram,DEF,4.0,52707,2.31,4,True
250224838,M. Zekri,DEF,4.0,50149,2.59,4,True
250187221,T. Beelen,DEF,4.0,52749,0.0,4,False
250218467,O. Gill,GK,4.0,75797,0.0,1,False
250144327,Z. Sanusi,DEF,4.0,50064,4.32,4,True
250160835,K. Fesiun,GK,4.0,52707,0.0,1,False
250128223,Nehuén Pérez,DEF,4.0,50064,9.84,4,True
250179333,R. Zelezny,GK,4.0,50137,0.0,1,False
250108031,I. Azarov,DEF,4.0,52707,0.0,4,False
250117505,T. Harwood-Bellis,DEF,4.0,52683,0.0,4,False
250163559,Martim Fernandes,DEF,4.0,50064,8.74,4,True
250182057,D. Vasquez,GK,4.0,50137,6.07,1,True
250136348,S. Boey,DEF,4.0,50037,8.0,4,True
250123555,D. Rensch,DEF,4.0,50137,11.53,4,True
250058930,P. Gollini,GK,4.0,50137,0.0,1,False
250166174,D. Ghilardi,DEF,4.0,50137,7.8,4,True
250205559,G. De Marzi,GK,4.0,50137,0.0,1,False
250189550,S. Sagnan,DEF,4.0,52277,0.0,4,False
250040614,João Costa,GK,4.0,50064,6.9,1,True
250067315,M. Mármol,DEF,4.0,52749,0.0,4,False
250042625,D. Livaković,GK,4.0,50080,5.93,1,True
250112138,Francisco Moura,DEF,4.0,50064,16.81,4,True
250212314,Valentin Gomez,DEF,4.0,52265,10.81,4,True
250187998,Natan,DEF,4.0,52265,8.12,4,True
250128268,J. Todibo,DEF,4.0,52277,10.95,4,True
250076131,Diego Conde,GK,4.0,52265,0.0,1,False
